"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Jamaica","JAM","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5","","69.1542282104492","","68.1592025756836","","66.6666641235352","64.6766204833984","61.0576934814453","62.019229888916","67.3076934814453","67.3076934814453","66.3461532592773","66.3507080078125","61.1374397277832","61.9718322753906","63.3802833557129","64.7887344360352","67.4876861572266","68.9655151367188","70.9359588623047","69.9507369995117","68.4466018676758","66.6666641235352","66.6666641235352","65.7004852294922","64.2512054443359",
"Jordan","JOR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","","36.3184089660645","","41.7910461425781","","25.3731346130371","29.8507461547852","31.730770111084","32.211540222168","27.884614944458","28.8461532592773","26.9230766296387","27.014217376709","27.014217376709","26.2910804748535","26.7605628967285","24.8826293945313","26.6009845733643","25.6157627105713","27.0935955047607","27.0935955047607","27.6699028015137","28.019323348999","28.019323348999","26.57004737854","27.0531406402588",
"Japan","JPN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","74.6268692016602","","75.6218872070313","","75.6218872070313","83.5820922851563","82.6923065185547","81.25","76.9230804443359","75.961540222168","75.4807662963867","79.620849609375","81.0426559448242","82.1596221923828","84.5070419311523","84.9765243530273","79.3103485107422","78.8177337646484","77.3399047851563","80.2955627441406","79.6116485595703","77.7777786254883","79.22705078125","82.125602722168","80.1932373046875",
"Kazakhstan","KAZ","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","","27.8606967926025","","20.3980102539063","","17.9104480743408","17.9104480743408","18.269229888916","18.269229888916","15.865385055542","15.384614944458","16.8269233703613","15.6398105621338","14.2180099487305","15.023473739624","15.023473739624","14.0845069885254","14.2857141494751","16.2561569213867","13.7931032180786","13.7931032180786","15.0485439300537","14.4927539825439","15.9420289993286","18.8405799865723","19.8067626953125",
"Kenya","KEN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5","","22.8855724334717","","23.8805961608887","","27.8606967926025","41.2935333251953","41.8269233703613","41.3461532592773","42.788459777832","37.980770111084","38.9423065185547","36.4928894042969","39.3364944458008","38.0281677246094","38.9671363830566","41.7840385437012","42.8571434020996","42.3645324707031","42.3645324707031","39.4088668823242","33.980583190918","36.2318840026855","35.7487907409668","35.7487907409668","39.1304359436035",
"Kyrgyz Republic","KGZ","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","","25.3731346130371","","15.4228858947754","","19.4029846191406","20.8955230712891","19.230770111084","23.0769233703613","25.9615383148193","20.6730766296387","17.3076915740967","18.4834117889404","21.3270149230957","28.6384983062744","28.6384983062744","30.046947479248","32.5123138427734","33.4975357055664","33.4975357055664","33.4975357055664","34.4660186767578","33.3333320617676","32.3671493530273","32.3671493530273","28.9855079650879",
"Cambodia","KHM","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","24.8756217956543","","25.3731346130371","","26.8656711578369","23.3830852508545","22.115385055542","18.75","21.634614944458","21.634614944458","21.1538467407227","22.274881362915","21.8009471893311","22.0657272338867","20.1877937316895","19.7183094024658","18.7192115783691","18.2266006469727","18.2266006469727","15.7635469436646","13.5922327041626","15.4589376449585","12.5603866577148","10.6280193328857","13.043478012085",
"Kiribati","KIR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","","86.5671615600586","","85.572135925293","","81.0945281982422","77.1144256591797","62.5","52.4038467407227","69.711540222168","67.788459777832","70.6730804443359","68.2464447021484","68.2464447021484","73.7089233398438","71.3615036010742","72.7699508666992","74.3842391967773","77.8325119018555","78.8177337646484","82.7586212158203","86.4077682495117","82.125602722168","84.5410614013672","87.4396133422852","84.0579681396484",
"St. Kitts and Nevis","KNA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5","","78.6069641113281","","79.1044769287109","","76.1194000244141","73.1343307495117","62.019229888916","87.5","87.5","87.5","83.6538467407227","85.3080596923828","87.6777267456055","85.9154891967773","86.8544616699219","86.3849792480469","84.2364501953125","73.8916244506836","79.3103485107422","79.3103485107422","76.6990280151367","72.9468612670898","71.9806747436523","71.4975814819336","71.0144958496094",
"Korea, Rep.","KOR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5","","66.6666641235352","","66.6666641235352","","69.651741027832","68.6567153930664","72.1153869628906","71.6346130371094","69.2307662963867","68.75","68.2692337036133","68.7203826904297","69.6682434082031","69.4835662841797","69.9530487060547","68.5446014404297","70.4433517456055","69.4581298828125","68.4729080200195","71.9211807250977","74.271842956543","71.0144958496094","72.4637680053711","77.2946853637695","74.8792266845703",
"Kuwait","KWT","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5","","41.2935333251953","","39.8009948730469","","39.8009948730469","38.3084564208984","39.9038467407227","33.6538467407227","30.769229888916","32.211540222168","30.2884616851807","31.7535552978516","30.3317527770996","30.046947479248","27.6995296478271","28.1690139770508","28.5714282989502","28.0788173675537","29.0640392303467","30.5418720245361","30.0970878601074","28.5024147033691","29.9516906738281","29.9516906738281","29.468599319458",
"Latin America & Caribbean (excluding high income)","LAC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","10.945273399353","","10.945273399353","","3.48258709907532","2.48756217956543","6.73076915740967","5.76923084259033","6.73076915740967","5.28846168518066","5.28846168518066","5.21327018737793","5.68720388412476","4.6948356628418","4.22535228729248","4.22535228729248","4.43349742889404","4.43349742889404","4.43349742889404","4.43349742889404","4.36893224716187","3.38164258003235","3.38164258003235","4.34782600402832","4.8309178352356",
"Lebanon","LBN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","37.3134346008301","","39.3034820556641","","28.8557205200195","33.3333320617676","36.538459777832","40.3846168518066","33.6538467407227","33.6538467407227","34.1346168518066","35.5450248718262","36.0189590454102","34.7417831420898","35.2112693786621","35.2112693786621","33.4975357055664","31.0344829559326","32.019702911377","31.5270938873291","31.5533981323242","31.8840579986572","32.8502426147461","30.917875289917","30.917875289917",
"Liberia","LBR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","21.8905467987061","","18.9054718017578","","11.9402980804443","9.45273590087891","11.057692527771","35.0961532592773","41.8269233703613","43.75","41.8269233703613","41.7061614990234","39.8104248046875","38.4976539611816","37.5586853027344","35.6807518005371","38.9162559509277","38.4236450195313","42.8571434020996","47.7832527160645","44.1747589111328","42.9951705932617","43.4782600402832","45.8937187194824","46.3768119812012",
"Libya","LBY","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","","4.47761201858521","","4.47761201858521","","2.48756217956543","3.48258709907532","2.4038462638855","2.4038462638855","2.4038462638855","2.4038462638855","2.4038462638855","2.84360194206238","2.84360194206238","6.57277011871338","23.0046939849854","20.6572761535645","17.7339897155762","10.837438583374","8.86699485778809","9.35960578918457","6.7961163520813","7.72946882247925","12.0772943496704","9.66183567047119","11.1111106872559",
"St. Lucia","LCA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5","","80.5970153808594","","81.592041015625","","82.5870666503906","84.0796051025391","68.2692337036133","88.461540222168","88.9423065185547","88.9423065185547","90.3846130371094","90.0473937988281","89.5734634399414","88.2629089355469","85.4460067749023","85.4460067749023","84.7290649414063","80.2955627441406","80.7881774902344","77.8325119018555","75.728157043457","75.8454132080078","74.3961334228516","72.9468612670898","72.4637680053711",
"Latin America & Caribbean","LCN","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5","","97.5124359130859","","97.0149230957031","","92.5373153686523","92.5373153686523","91.3461532592773","95.1923065185547","90.8653869628906","91.8269195556641","91.8269195556641","98.1042633056641","99.5260696411133","97.6525802612305","96.2441329956055","96.2441329956055","95.0738906860352","95.0738906860352","90.1477813720703","90.1477813720703","92.2330093383789","89.3719787597656","89.8550720214844","93.2367172241211","93.7198104858398",
"Sri Lanka","LKA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","46.2686576843262","","45.7711448669434","","45.7711448669434","44.7761192321777","44.230770111084","43.75","36.538459777832","34.1346168518066","32.6923065185547","32.2274894714355","31.2796211242676","30.5164318084717","29.577465057373","28.6384983062744","28.0788173675537","36.4532012939453","43.3497543334961","43.3497543334961","46.1165046691895","42.512077331543","43.961353302002","44.4444427490234","40.0966186523438",
"Lower middle income","LMC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5","","35.3233833312988","","37.3134346008301","","50.7462692260742","47.7611923217773","45.1923065185547","42.788459777832","52.8846168518066","47.1153831481934","45.6730766296387","45.0236968994141","44.0758285522461","45.5399055480957","53.051643371582","54.4600944519043","53.694580078125","50.2463035583496","46.7980308532715","46.305419921875","47.0873794555664","44.9275360107422","45.8937187194824","46.3768119812012","50.2415466308594",
"Late-demographic dividend","LTE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5","","74.1293563842773","","73.6318435668945","","73.1343307495117","74.1293563842773","77.8846130371094","74.5192337036133","74.5192337036133","74.038459777832","72.5961532592773","74.407585144043","75.3554534912109","74.6478881835938","75.1173706054688","75.5868530273438","76.3546829223633","77.3399047851563","78.3251266479492","78.3251266479492","77.1844635009766","80.1932373046875","80.6763305664063","80.6763305664063","81.159423828125",
"Luxembourg","LUX","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5","","96.5174102783203","","95.0248718261719","","94.0298538208008","97.0149230957031","96.6346130371094","96.1538467407227","99.5192337036133","99.5192337036133","99.5192337036133","100","98.5782012939453","99.06103515625","98.591552734375","98.591552734375","98.5221710205078","97.0443344116211","96.5517272949219","97.5369491577148","97.0873794555664","97.101448059082","96.6183547973633","97.5845413208008","97.101448059082",
"Latvia","LVA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","","71.6417922973633","","70.1492538452148","","72.6368179321289","71.6417922973633","71.1538467407227","72.1153869628906","74.038459777832","72.1153869628906","71.1538467407227","72.0379180908203","72.0379180908203","69.9530487060547","71.8309860229492","71.3615036010742","72.4137954711914","73.3990173339844","73.8916244506836","73.8916244506836","73.3009719848633","73.9130401611328","73.4299545288086","74.8792266845703","75.8454132080078",
"Macao SAR, China","MAC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","57.2139320373535","","57.7114410400391","","62.1890563964844","69.651741027832","55.288459777832","60.5769233703613","57.211540222168","48.0769233703613","50","67.7725143432617","67.7725143432617","67.1361465454102","40.8450698852539","38.9671363830566","37.4384231567383","45.320198059082","44.8275871276855","43.8423652648926","42.2330093383789","35.2657012939453","37.1980667114258","33.3333320617676","33.3333320617676",
"St. Martin (French part)","MAF","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5","","42.7860679626465","","34.3283576965332","","34.825870513916","26.8656711578369","33.6538467407227","26.4423084259033","28.8461532592773","27.884614944458","25.9615383148193","27.962085723877","28.9099521636963","27.6995296478271","29.1079807281494","27.2300472259521","27.5862064361572","28.5714282989502","29.5566501617432","28.5714282989502","29.1262130737305","29.468599319458","30.917875289917","31.8840579986572","32.8502426147461",
"Monaco","MCO","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5","","83.0845794677734","","84.5771179199219","","82.0895538330078","75.1243743896484","78.3653869628906","76.4423065185547","75.961540222168","74.5192337036133","79.8076934814453","75.3554534912109","79.620849609375","72.3004684448242","72.3004684448242","73.2394332885742","77.3399047851563","79.8029556274414","73.3990173339844","74.3842391967773","69.9029159545898","68.5990371704102","68.5990371704102","68.1159439086914","69.5652160644531",
"Moldova","MDA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","","51.7412948608398","","46.2686576843262","","32.3383102416992","32.8358192443848","29.8076915740967","30.769229888916","37.019229888916","37.019229888916","36.538459777832","37.4407577514648","46.9194297790527","51.1737098693848","47.417839050293","46.0093879699707","49.2610855102539","48.7684745788574","47.290641784668","45.8128089904785","40.2912635803223","42.0289840698242","44.4444427490234","48.3091773986816","51.6908226013184",
"Madagascar","MDG","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5","","55.2238807678223","","53.233829498291","","45.2736320495605","48.756217956543","48.5576934814453","45.1923065185547","43.269229888916","44.711540222168","35.5769233703613","26.0663509368896","25.5924167633057","24.8826293945313","23.9436626434326","25.8215961456299","31.5270938873291","34.4827575683594","35.4679794311523","34.9753684997559","36.4077682495117","38.164249420166","37.6811599731445","36.7149772644043","38.164249420166",
"Maldives","MDV","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","","30.348258972168","","26.3681583404541","","22.8855724334717","21.3930339813232","15.865385055542","20.1923084259033","20.1923084259033","22.115385055542","37.019229888916","45.971565246582","46.445499420166","43.1924896240234","33.8028182983398","33.3333320617676","34.9753684997559","30.0492610931396","26.6009845733643","25.1231517791748","29.6116504669189","32.8502426147461","36.2318840026855","38.6473426818848","38.6473426818848",
"Middle East & North Africa","MEA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5","","50.2487564086914","","57.2139320373535","","58.7064666748047","60.6965179443359","58.6538467407227","57.6923065185547","51.9230766296387","52.4038467407227","51.9230766296387","55.4502372741699","54.9763031005859","53.051643371582","53.9906120300293","53.051643371582","48.7684745788574","44.3349761962891","43.8423652648926","42.8571434020996","45.6310691833496","45.8937187194824","44.9275360107422","43.961353302002","42.0289840698242",
"Marshall Islands","MHL","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5","","88.059700012207","","87.5621871948242","","88.059700012207","88.5572128295898","87.9807662963867","87.0192337036133","88.461540222168","88.461540222168","88.461540222168","87.2037887573242","84.3601913452148","86.8544616699219","84.9765243530273","88.2629089355469","86.6995086669922","86.6995086669922","88.1773376464844","88.1773376464844","86.4077682495117","83.0917892456055","87.4396133422852","85.0241546630859","84.5410614013672",
"Middle income","MIC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5","","45.7711448669434","","38.8059692382813","","43.7810935974121","46.766170501709","44.711540222168","46.1538467407227","52.4038467407227","55.769229888916","54.3269233703613","54.9763031005859","53.0805702209473","47.417839050293","48.8262901306152","46.948356628418","43.8423652648926","40.8866996765137","38.9162559509277","41.8719215393066","44.6601943969727","44.4444427490234","49.7584533691406","52.1739120483398","53.6231880187988",
"Mali","MLI","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","","47.7611923217773","","50.7462692260742","","57.2139320373535","60.1990051269531","56.730770111084","58.6538467407227","56.25","54.8076934814453","54.8076934814453","50.7108993530273","54.502368927002","54.9295768737793","31.4553985595703","38.4976539611816","42.3645324707031","40.3940887451172","40.3940887451172","38.4236450195313","35.9223289489746","33.8164253234863","28.5024147033691","27.5362319946289","23.6714973449707",
"Malta","MLT","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.5","","84.0796051025391","","86.5671615600586","","86.5671615600586","92.0398025512695","90.3846130371094","88.9423065185547","89.9038467407227","90.8653869628906","90.8653869628906","87.6777267456055","88.6255950927734","87.7934265136719","88.2629089355469","87.7934265136719","89.1625595092773","89.1625595092773","88.6699523925781","87.1921157836914","82.5242691040039","82.6086959838867","85.0241546630859","82.6086959838867","83.5748825073242",
"Myanmar","MMR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1.49253726005554","","0.497512429952621","","0.995024859905243","0.497512429952621","0","0.480769217014313","0.480769217014313","0.480769217014313","0.480769217014313","0.947867274284363","1.42180097103119","3.28638505935669","5.16431903839111","7.98122072219849","9.85221672058105","14.2857141494751","24.1379318237305","23.645320892334","23.3009700775146","23.1884059906006","22.2222213745117","4.8309178352356","1.93236720561981",
"Middle East & North Africa (excluding high income)","MNA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8358192443848","","32.3383102416992","","49.2537307739258","51.7412948608398","53.3653831481934","55.769229888916","55.288459777832","55.288459777832","55.769229888916","55.9241714477539","55.4502372741699","55.3990592956543","56.8075103759766","56.3380279541016","53.2019691467285","50.7389144897461","49.2610855102539","50.7389144897461","49.5145645141602","47.3429946899414","47.8260879516602","53.1400947570801","56.5217399597168",
"Mongolia","MNG","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","","65.1741256713867","","59.7014923095703","","59.2039794921875","59.2039794921875","57.211540222168","54.3269233703613","54.8076934814453","57.211540222168","56.25","53.0805702209473","51.6587677001953","51.6431922912598","52.1126747131348","53.521125793457","56.6502456665039","56.1576347351074","56.6502456665039","56.1576347351074","56.3106803894043","57.487922668457","58.4541053771973","57.487922668457","56.038646697998",
"Northern Mariana Islands","MNP","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5","","45.2736320495605","","45.2736320495605","","42.7860679626465","46.2686576843262","47.5961532592773","51.9230766296387","44.711540222168","45.6730766296387","45.1923065185547","44.5497627258301","43.6018943786621","41.3145523071289","42.7230033874512","39.4366188049316","39.4088668823242","37.9310340881348","34.4827575683594","33.9901466369629","32.5242729187012","30.917875289917","31.4009666442871","31.4009666442871","31.8840579986572",
"Mauritania","MRT","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5","","29.3532333374023","","24.8756217956543","","25.8706474304199","26.3681583404541","17.7884616851807","22.5961532592773","25.480770111084","29.3269233703613","21.634614944458","21.8009471893311","22.748815536499","21.5962448120117","21.5962448120117","21.1267604827881","22.1674880981445","23.645320892334","24.630542755127","24.1379318237305","23.7864074707031","24.6376819610596","25.1207733154297","28.5024147033691","28.5024147033691",
"Mauritius","MUS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5","","77.6119384765625","","76.6169128417969","","71.1442794799805","72.6368179321289","75.4807662963867","73.0769195556641","75","73.5576934814453","73.0769195556641","70.6161117553711","71.0900497436523","71.8309860229492","74.1784057617188","75.1173706054688","73.8916244506836","72.9064025878906","72.9064025878906","73.3990173339844","71.3592224121094","71.4975814819336","70.5314025878906","66.6666641235352","65.7004852294922",
"Malawi","MWI","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","","50.7462692260742","","46.766170501709","","30.8457717895508","36.8159217834473","32.211540222168","31.730770111084","38.461540222168","37.5","39.9038467407227","43.1279602050781","40.7582931518555","39.4366188049316","42.2535209655762","42.7230033874512","46.7980308532715","47.290641784668","45.8128089904785","44.8275871276855","41.7475738525391","41.5458946228027","46.3768119812012","49.7584533691406","50.7246360778809",
"Malaysia","MYS","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5","","35.8208961486816","","35.3233833312988","","34.3283576965332","35.3233833312988","41.3461532592773","44.711540222168","31.25","32.6923065185547","29.8076915740967","31.2796211242676","32.2274894714355","31.4553985595703","36.1502342224121","37.0892028808594","35.4679794311523","33.9901466369629","33.9901466369629","34.4827575683594","40.7766990661621","43.4782600402832","40.0966186523438","39.613525390625","47.3429946899414",
"North America","NAC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5","","58.2089538574219","","58.7064666748047","","55.7213935852051","54.2288551330566","57.6923065185547","59.6153831481934","60.0961532592773","59.1346168518066","59.6153831481934","58.2938385009766","57.8199043273926","57.7464790344238","60.0938949584961","59.6244125366211","66.0098495483398","67.4876861572266","66.9950714111328","65.5172424316406","62.1359214782715","63.7681159973145","63.7681159973145","63.2850227355957","63.2850227355957",
"New Caledonia","NCL","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","","11.4427862167358","","48.2587051391602","","43.2835807800293","43.2835807800293","42.3076934814453","39.9038467407227","36.0576934814453","35.0961532592773","33.6538467407227","28.4360198974609","29.3838863372803","38.9671363830566","39.4366188049316","38.0281677246094","40.8866996765137","39.9014778137207","33.0049247741699","33.0049247741699","30.5825233459473","29.9516906738281","33.8164253234863","34.7826080322266","36.2318840026855",
"Nigeria","NGA","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","15.9203977584839","","32.8358192443848","","29.8507461547852","29.3532333374023","24.519229888916","23.5576915740967","29.8076915740967","25.480770111084","27.4038467407227","25.1184825897217","27.962085723877","27.2300472259521","27.2300472259521","27.6995296478271","29.5566501617432","34.9753684997559","34.9753684997559","35.4679794311523","33.009708404541","34.2995185852051","31.8840579986572","30.4347820281982","32.3671493530273",
"Nicaragua","NIC","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5","","52.7363166809082","","47.7611923217773","","46.766170501709","53.233829498291","48.0769233703613","40.8653831481934","40.3846168518066","39.4230766296387","34.6153831481934","34.1232223510742","33.1753540039063","29.577465057373","30.5164318084717","33.8028182983398","34.4827575683594","32.5123138427734","28.0788173675537","26.6009845733643","18.4466018676758","18.3574886322021","18.3574886322021","14.4927539825439","11.5942029953003",
"Netherlands","NLD","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","","99.5024871826172","","98.0099487304688","","96.0198974609375","96.0198974609375","98.0769195556641","99.038459777832","98.5576934814453","99.038459777832","97.5961532592773","96.2085342407227","96.2085342407227","96.7136154174805","97.1830978393555","96.7136154174805","98.0295562744141","99.014778137207","98.5221710205078","96.5517272949219","96.1165084838867","96.6183547973633","98.0676345825195","96.6183547973633","97.5845413208008",
"Norway","NOR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5","","96.0198974609375","","95.5223846435547","","97.0149230957031","96.5174102783203","98.5576934814453","98.5576934814453","99.038459777832","100","100","99.052131652832","100","100","100","100","100","100","100","100","100","100","100","100","100",
